timestamp,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,temperature_2m,relative_humidity_2m,pressure_msl,wind_speed_10m,city,latitude,longitude
2025-02-14 17:00:00,43.4,44.2,635.0,24.7,22.2,76,1010.9,11.1,Ha Noi,21.0278,105.8342
2025-02-14 18:00:00,47.1,47.7,707.0,32.2,21.2,80,1011.0,12.9,Ha Noi,21.0278,105.8342
2025-02-14 19:00:00,46.3,46.9,762.0,41.0,19.8,86,1011.9,12.2,Ha Noi,21.0278,105.8342
2025-02-14 20:00:00,43.2,43.7,788.0,38.2,19.7,87,1013.3,14.0,Ha Noi,21.0278,105.8342
2025-02-14 21:00:00,39.8,40.3,797.0,34.2,19.4,89,1014.1,12.9,Ha Noi,21.0278,105.8342
2025-02-14 22:00:00,39.0,39.3,788.0,31.1,18.6,92,1014.3,10.7,Ha Noi,21.0278,105.8342
2025-02-14 23:00:00,39.5,39.9,751.0,29.6,18.6,92,1014.3,9.1,Ha Noi,21.0278,105.8342
2025-02-15 00:00:00,38.6,39.1,696.0,29.0,18.7,92,1013.7,9.4,Ha Noi,21.0278,105.8342
2025-02-15 01:00:00,38.1,38.5,648.0,28.3,18.8,92,1013.4,8.5,Ha Noi,21.0278,105.8342
2025-02-15 02:00:00,38.3,38.8,602.0,27.1,18.7,93,1013.0,7.6,Ha Noi,21.0278,105.8342
2025-02-15 03:00:00,38.5,39.1,564.0,25.8,18.6,93,1012.6,7.3,Ha Noi,21.0278,105.8342
2025-02-15 04:00:00,38.3,39.0,575.0,25.4,18.6,94,1012.3,7.3,Ha Noi,21.0278,105.8342
2025-02-15 05:00:00,37.4,38.2,692.0,26.5,18.6,94,1012.2,8.8,Ha Noi,21.0278,105.8342
2025-02-15 06:00:00,36.7,37.6,858.0,28.3,18.6,95,1012.6,8.4,Ha Noi,21.0278,105.8342
2025-02-15 07:00:00,44.1,45.1,950.0,31.6,18.6,95,1013.3,7.3,Ha Noi,21.0278,105.8342
2025-02-15 08:00:00,45.4,46.3,894.0,32.0,19.5,92,1014.8,7.5,Ha Noi,21.0278,105.8342
2025-02-15 09:00:00,42.8,43.9,763.0,32.4,20.8,88,1015.3,9.5,Ha Noi,21.0278,105.8342
2025-02-15 10:00:00,36.4,37.5,654.0,31.8,21.4,85,1015.2,10.2,Ha Noi,21.0278,105.8342
2025-02-15 11:00:00,31.4,32.2,605.0,29.2,21.9,83,1014.6,8.5,Ha Noi,21.0278,105.8342
2025-02-15 12:00:00,27.1,27.9,578.0,25.6,22.8,80,1013.6,8.8,Ha Noi,21.0278,105.8342
2025-02-15 13:00:00,24.9,25.5,558.0,23.1,23.5,77,1012.0,9.8,Ha Noi,21.0278,105.8342
2025-02-15 14:00:00,24.4,24.9,532.0,22.3,24.1,74,1010.5,10.0,Ha Noi,21.0278,105.8342
2025-02-15 15:00:00,26.2,26.5,514.0,22.6,25.0,71,1009.5,11.5,Ha Noi,21.0278,105.8342
2025-02-15 16:00:00,25.4,25.8,522.0,24.1,23.5,78,1009.6,15.6,Ha Noi,21.0278,105.8342
2025-02-15 17:00:00,25.5,25.9,584.0,27.8,23.0,80,1009.6,13.3,Ha Noi,21.0278,105.8342
2025-02-15 18:00:00,30.0,30.4,673.0,32.7,22.0,84,1010.0,12.1,Ha Noi,21.0278,105.8342
2025-02-15 19:00:00,32.4,33.1,731.0,40.4,21.4,88,1011.2,12.6,Ha Noi,21.0278,105.8342
2025-02-15 20:00:00,34.3,34.9,730.0,39.0,20.4,91,1012.5,11.5,Ha Noi,21.0278,105.8342
2025-02-15 21:00:00,36.4,37.0,697.0,37.0,20.1,92,1013.1,10.0,Ha Noi,21.0278,105.8342
2025-02-15 22:00:00,39.7,40.3,658.0,34.5,20.1,93,1013.6,9.7,Ha Noi,21.0278,105.8342
2025-02-15 23:00:00,43.0,43.5,614.0,31.5,20.0,94,1013.9,7.9,Ha Noi,21.0278,105.8342
2025-02-16 00:00:00,40.9,41.3,565.0,28.0,19.9,95,1014.2,8.1,Ha Noi,21.0278,105.8342
2025-02-16 01:00:00,32.0,32.4,531.0,24.4,19.6,97,1014.2,8.8,Ha Noi,21.0278,105.8342
2025-02-16 02:00:00,22.6,22.8,512.0,20.2,18.0,95,1014.2,12.8,Ha Noi,21.0278,105.8342
2025-02-16 03:00:00,17.6,17.6,508.0,15.9,16.7,95,1014.0,13.5,Ha Noi,21.0278,105.8342
2025-02-16 04:00:00,16.2,16.2,546.0,13.2,16.5,95,1014.2,14.0,Ha Noi,21.0278,105.8342
2025-02-16 05:00:00,16.8,16.8,664.0,13.5,16.5,93,1014.6,13.6,Ha Noi,21.0278,105.8342
2025-02-16 06:00:00,18.5,18.5,824.0,15.5,16.5,93,1015.5,11.2,Ha Noi,21.0278,105.8342
2025-02-16 07:00:00,22.8,22.9,934.0,16.6,16.5,90,1016.6,11.4,Ha Noi,21.0278,105.8342
2025-02-16 08:00:00,27.0,27.1,947.0,15.9,16.5,89,1017.9,13.0,Ha Noi,21.0278,105.8342
2025-02-16 09:00:00,26.1,26.3,910.0,15.0,17.0,84,1019.0,10.7,Ha Noi,21.0278,105.8342
2025-02-16 10:00:00,25.6,25.7,869.0,14.1,16.9,85,1019.2,9.9,Ha Noi,21.0278,105.8342
2025-02-16 11:00:00,24.4,24.5,832.0,13.3,17.5,82,1018.8,9.8,Ha Noi,21.0278,105.8342
2025-02-16 12:00:00,24.1,24.2,791.0,12.5,17.9,80,1018.1,11.5,Ha Noi,21.0278,105.8342
2025-02-16 13:00:00,25.0,25.1,772.0,12.3,18.2,78,1017.1,10.5,Ha Noi,21.0278,105.8342
2025-02-16 14:00:00,26.3,26.4,770.0,12.7,18.5,77,1016.1,7.7,Ha Noi,21.0278,105.8342
2025-02-16 15:00:00,27.8,27.9,790.0,13.7,18.9,77,1015.2,8.6,Ha Noi,21.0278,105.8342
2025-02-16 16:00:00,29.6,29.7,870.0,15.2,19.0,76,1014.8,9.8,Ha Noi,21.0278,105.8342
2025-02-16 17:00:00,32.9,33.1,1085.0,18.1,18.9,77,1015.3,7.6,Ha Noi,21.0278,105.8342
2025-02-16 18:00:00,35.3,35.4,1359.0,21.7,18.3,81,1016.1,5.6,Ha Noi,21.0278,105.8342
2025-02-16 19:00:00,45.5,45.6,1507.0,18.9,17.9,83,1016.7,7.6,Ha Noi,21.0278,105.8342
2025-02-16 20:00:00,41.0,41.1,1413.0,17.5,15.8,87,1018.2,11.2,Ha Noi,21.0278,105.8342
2025-02-16 21:00:00,36.9,37.0,1192.0,15.6,15.8,86,1018.8,8.8,Ha Noi,21.0278,105.8342
2025-02-16 22:00:00,37.6,37.8,1003.0,14.1,15.7,85,1019.6,7.5,Ha Noi,21.0278,105.8342
2025-02-16 23:00:00,36.0,36.2,904.0,13.5,15.7,85,1019.5,7.6,Ha Noi,21.0278,105.8342
2025-02-17 00:00:00,37.3,37.6,836.0,13.4,15.7,86,1019.2,5.1,Ha Noi,21.0278,105.8342
2025-02-17 01:00:00,36.2,36.6,789.0,13.5,15.6,88,1019.2,4.7,Ha Noi,21.0278,105.8342
2025-02-17 02:00:00,40.2,40.7,746.0,13.7,15.6,89,1018.5,2.9,Ha Noi,21.0278,105.8342
2025-02-17 03:00:00,40.7,41.3,723.0,14.2,15.6,89,1018.3,3.1,Ha Noi,21.0278,105.8342
2025-02-17 04:00:00,41.9,42.5,754.0,15.4,15.6,91,1018.3,4.3,Ha Noi,21.0278,105.8342
2025-02-17 05:00:00,41.6,42.0,886.0,18.0,15.5,93,1018.4,3.3,Ha Noi,21.0278,105.8342
2025-02-17 06:00:00,42.4,42.7,1072.0,21.4,15.6,94,1018.6,5.9,Ha Noi,21.0278,105.8342
2025-02-17 07:00:00,52.9,53.1,1206.0,27.6,15.8,93,1019.6,5.1,Ha Noi,21.0278,105.8342
2025-02-17 08:00:00,52.3,52.6,1253.0,27.1,16.1,90,1020.4,5.3,Ha Noi,21.0278,105.8342
2025-02-17 09:00:00,52.2,52.6,1248.0,26.4,16.9,86,1021.1,4.4,Ha Noi,21.0278,105.8342
2025-02-17 10:00:00,50.9,51.5,1194.0,25.5,18.0,81,1020.8,3.4,Ha Noi,21.0278,105.8342
2025-02-17 11:00:00,51.1,51.9,1062.0,24.1,19.0,78,1020.2,2.2,Ha Noi,21.0278,105.8342
2025-02-17 12:00:00,50.3,51.1,882.0,22.6,20.5,74,1018.9,3.7,Ha Noi,21.0278,105.8342
2025-02-17 13:00:00,50.6,51.5,739.0,21.7,21.2,73,1017.7,6.8,Ha Noi,21.0278,105.8342
2025-02-17 14:00:00,50.9,51.7,665.0,20.8,22.2,71,1016.6,7.3,Ha Noi,21.0278,105.8342
2025-02-17 15:00:00,52.6,53.6,630.0,20.5,22.2,71,1015.8,7.2,Ha Noi,21.0278,105.8342
2025-02-17 16:00:00,55.9,56.8,628.0,24.3,22.1,73,1015.8,5.9,Ha Noi,21.0278,105.8342
2025-02-17 17:00:00,58.8,59.8,681.0,35.9,21.5,79,1016.1,6.0,Ha Noi,21.0278,105.8342
2025-02-17 18:00:00,79.9,80.8,767.0,51.4,20.9,82,1016.7,8.6,Ha Noi,21.0278,105.8342
2025-02-17 19:00:00,90.1,91.0,823.0,50.6,20.4,84,1017.3,10.4,Ha Noi,21.0278,105.8342
2025-02-17 20:00:00,95.5,96.4,812.0,48.7,19.2,87,1018.7,7.2,Ha Noi,21.0278,105.8342
2025-02-17 21:00:00,90.1,90.8,771.0,45.9,18.5,89,1019.3,6.8,Ha Noi,21.0278,105.8342
2025-02-17 22:00:00,78.2,78.9,740.0,41.3,18.4,90,1019.9,5.6,Ha Noi,21.0278,105.8342
2025-02-17 23:00:00,64.5,64.7,741.0,33.6,18.2,92,1020.1,4.2,Ha Noi,21.0278,105.8342
2025-02-18 00:00:00,48.5,48.7,753.0,24.2,18.2,92,1019.9,7.3,Ha Noi,21.0278,105.8342
2025-02-18 01:00:00,33.8,33.9,753.0,16.9,17.5,92,1019.9,9.6,Ha Noi,21.0278,105.8342
2025-02-18 02:00:00,24.1,24.2,707.0,13.0,16.6,95,1019.5,9.4,Ha Noi,21.0278,105.8342
2025-02-18 03:00:00,19.2,19.2,649.0,11.2,16.2,95,1019.3,9.4,Ha Noi,21.0278,105.8342
2025-02-18 04:00:00,16.2,16.2,656.0,10.7,16.1,92,1019.2,10.3,Ha Noi,21.0278,105.8342
2025-02-18 05:00:00,15.0,15.0,803.0,12.1,15.9,92,1019.5,10.7,Ha Noi,21.0278,105.8342
2025-02-18 06:00:00,17.6,17.8,1014.0,14.9,15.6,93,1020.0,10.0,Ha Noi,21.0278,105.8342
2025-02-18 07:00:00,18.7,18.9,1145.0,14.2,15.4,92,1020.5,9.0,Ha Noi,21.0278,105.8342
2025-02-18 08:00:00,18.9,19.0,1112.0,14.1,15.8,93,1021.7,9.2,Ha Noi,21.0278,105.8342
2025-02-18 09:00:00,17.9,18.0,998.0,14.1,16.0,91,1022.5,11.0,Ha Noi,21.0278,105.8342
2025-02-18 10:00:00,17.4,17.6,904.0,14.1,16.1,88,1022.8,11.2,Ha Noi,21.0278,105.8342
2025-02-18 11:00:00,16.9,17.1,870.0,14.2,16.8,84,1022.1,10.7,Ha Noi,21.0278,105.8342
2025-02-18 12:00:00,17.3,17.5,856.0,14.4,17.0,83,1021.0,9.1,Ha Noi,21.0278,105.8342
2025-02-18 13:00:00,19.8,20.0,841.0,14.9,17.5,81,1019.6,8.1,Ha Noi,21.0278,105.8342
2025-02-18 14:00:00,26.3,26.6,737.0,14.4,18.0,78,1018.5,6.9,Ha Noi,21.0278,105.8342
2025-02-18 15:00:00,28.2,28.5,633.0,14.1,18.8,77,1017.7,6.8,Ha Noi,21.0278,105.8342
2025-02-18 16:00:00,30.6,31.0,776.0,18.4,19.0,77,1017.1,6.5,Ha Noi,21.0278,105.8342
2025-02-18 17:00:00,33.2,33.5,1394.0,31.6,19.0,81,1017.4,1.9,Ha Noi,21.0278,105.8342
2025-02-18 18:00:00,46.9,47.1,2259.0,49.2,18.3,87,1017.8,1.5,Ha Noi,21.0278,105.8342
2025-02-18 19:00:00,45.2,45.4,2936.0,38.8,18.0,88,1018.2,1.8,Ha Noi,21.0278,105.8342
2025-02-18 20:00:00,53.3,53.7,3238.0,38.6,17.0,88,1019.0,4.4,Ha Noi,21.0278,105.8342
2025-02-18 21:00:00,55.8,56.0,3353.0,38.3,16.8,88,1019.7,6.3,Ha Noi,21.0278,105.8342
2025-02-18 22:00:00,55.1,55.4,3409.0,37.9,16.5,88,1020.0,5.2,Ha Noi,21.0278,105.8342
2025-02-18 23:00:00,53.7,53.9,3443.0,37.4,16.4,89,1020.2,2.3,Ha Noi,21.0278,105.8342
2025-02-19 00:00:00,53.1,53.3,3419.0,36.7,16.5,89,1019.8,1.6,Ha Noi,21.0278,105.8342
2025-02-19 01:00:00,56.5,56.8,3352.0,35.5,16.4,89,1019.5,1.2,Ha Noi,21.0278,105.8342
2025-02-19 02:00:00,55.1,55.4,3213.0,33.2,16.4,89,1019.2,2.1,Ha Noi,21.0278,105.8342
2025-02-19 03:00:00,51.1,51.5,3032.0,30.5,16.2,89,1018.6,2.0,Ha Noi,21.0278,105.8342
2025-02-19 04:00:00,48.1,48.3,2911.0,28.9,16.2,89,1018.3,1.5,Ha Noi,21.0278,105.8342
2025-02-19 05:00:00,47.1,47.5,2976.0,29.8,16.1,90,1018.2,2.3,Ha Noi,21.0278,105.8342
2025-02-19 06:00:00,49.5,49.9,3101.0,31.9,16.1,91,1019.0,3.1,Ha Noi,21.0278,105.8342
2025-02-19 07:00:00,56.5,57.0,3019.0,29.0,16.3,91,1019.5,3.9,Ha Noi,21.0278,105.8342
2025-02-19 08:00:00,59.6,60.3,2523.0,27.7,16.1,95,1020.7,3.5,Ha Noi,21.0278,105.8342
2025-02-19 09:00:00,59.8,60.8,1819.0,26.0,16.9,91,1021.4,4.4,Ha Noi,21.0278,105.8342
2025-02-19 10:00:00,63.3,64.7,1255.0,24.6,17.9,86,1021.2,5.3,Ha Noi,21.0278,105.8342
2025-02-19 11:00:00,61.9,63.3,979.0,23.6,18.2,84,1020.3,6.7,Ha Noi,21.0278,105.8342
2025-02-19 12:00:00,61.2,62.9,843.0,23.1,18.6,83,1019.4,6.7,Ha Noi,21.0278,105.8342
2025-02-19 13:00:00,65.0,66.6,757.0,23.9,19.5,81,1018.1,6.5,Ha Noi,21.0278,105.8342
2025-02-19 14:00:00,64.3,65.9,683.0,26.6,20.0,80,1016.7,5.7,Ha Noi,21.0278,105.8342
2025-02-19 15:00:00,64.0,65.4,658.0,30.6,20.1,82,1016.1,7.6,Ha Noi,21.0278,105.8342
2025-02-19 16:00:00,67.1,68.2,701.0,35.7,19.8,87,1015.7,8.4,Ha Noi,21.0278,105.8342
2025-02-19 17:00:00,69.2,70.5,876.0,42.9,19.5,89,1015.9,7.3,Ha Noi,21.0278,105.8342
2025-02-19 18:00:00,85.7,87.1,1120.0,51.0,19.2,90,1016.4,6.6,Ha Noi,21.0278,105.8342
2025-02-19 19:00:00,95.0,96.2,1259.0,54.1,19.1,91,1016.9,7.6,Ha Noi,21.0278,105.8342
2025-02-19 20:00:00,99.0,100.1,1196.0,53.7,17.5,92,1018.3,5.2,Ha Noi,21.0278,105.8342
2025-02-19 21:00:00,97.1,98.5,1029.0,52.9,17.5,94,1018.9,0.9,Ha Noi,21.0278,105.8342
2025-02-19 22:00:00,88.7,90.1,876.0,51.6,17.5,93,1019.2,0.6,Ha Noi,21.0278,105.8342
2025-02-19 23:00:00,78.7,80.3,776.0,49.5,17.4,94,1019.1,1.8,Ha Noi,21.0278,105.8342
2025-02-20 00:00:00,71.2,73.1,691.0,46.8,17.4,95,1018.9,3.4,Ha Noi,21.0278,105.8342
2025-02-20 01:00:00,67.3,69.4,621.0,43.5,17.4,95,1018.4,4.7,Ha Noi,21.0278,105.8342
2025-02-20 02:00:00,66.4,68.5,559.0,38.9,17.5,95,1017.8,3.9,Ha Noi,21.0278,105.8342
2025-02-20 03:00:00,66.1,68.5,513.0,33.7,17.5,95,1017.5,3.2,Ha Noi,21.0278,105.8342
2025-02-20 04:00:00,63.8,66.4,511.0,29.9,17.5,95,1017.3,3.3,Ha Noi,21.0278,105.8342
2025-02-20 05:00:00,61.0,63.6,593.0,29.3,17.5,95,1017.7,3.8,Ha Noi,21.0278,105.8342
2025-02-20 06:00:00,58.4,60.8,719.0,30.1,17.5,95,1018.3,4.5,Ha Noi,21.0278,105.8342
2025-02-20 07:00:00,66.1,68.7,803.0,30.4,17.7,94,1018.7,5.2,Ha Noi,21.0278,105.8342
2025-02-20 08:00:00,62.2,64.3,805.0,27.7,18.1,92,1020.0,2.8,Ha Noi,21.0278,105.8342
2025-02-20 09:00:00,53.8,56.0,764.0,23.9,18.9,90,1020.7,1.8,Ha Noi,21.0278,105.8342
2025-02-20 10:00:00,51.5,54.4,713.0,20.2,19.7,87,1020.6,7.5,Ha Noi,21.0278,105.8342
2025-02-20 11:00:00,36.4,38.8,653.0,16.7,20.5,83,1020.2,7.4,Ha Noi,21.0278,105.8342
2025-02-20 12:00:00,32.8,35.2,584.0,13.4,21.2,81,1019.4,6.4,Ha Noi,21.0278,105.8342
2025-02-20 13:00:00,32.4,34.8,531.0,11.5,22.5,76,1018.1,4.7,Ha Noi,21.0278,105.8342
2025-02-20 14:00:00,31.2,33.5,500.0,11.1,23.0,74,1016.8,6.4,Ha Noi,21.0278,105.8342
2025-02-20 15:00:00,31.1,33.2,487.0,12.0,23.0,75,1016.3,8.7,Ha Noi,21.0278,105.8342
2025-02-20 16:00:00,31.8,33.8,505.0,15.3,22.8,76,1016.0,9.3,Ha Noi,21.0278,105.8342
2025-02-20 17:00:00,34.9,36.7,587.0,23.2,22.3,80,1016.1,9.2,Ha Noi,21.0278,105.8342
2025-02-20 18:00:00,38.9,40.4,700.0,33.4,21.5,83,1016.7,10.4,Ha Noi,21.0278,105.8342
2025-02-20 19:00:00,60.5,62.4,766.0,51.3,20.9,85,1017.4,11.0,Ha Noi,21.0278,105.8342
2025-02-20 20:00:00,54.0,55.4,735.0,47.8,19.6,92,1018.1,9.4,Ha Noi,21.0278,105.8342
2025-02-20 21:00:00,51.1,52.4,657.0,43.0,19.7,91,1018.7,10.5,Ha Noi,21.0278,105.8342
2025-02-20 22:00:00,47.3,48.4,598.0,38.9,19.3,92,1019.1,9.1,Ha Noi,21.0278,105.8342
2025-02-20 23:00:00,45.1,46.2,589.0,36.4,18.9,94,1019.4,7.7,Ha Noi,21.0278,105.8342
2025-02-21 00:00:00,42.8,44.1,599.0,34.6,18.6,95,1019.4,6.6,Ha Noi,21.0278,105.8342
2025-02-21 01:00:00,42.1,43.4,602.0,33.0,18.0,96,1019.1,6.0,Ha Noi,21.0278,105.8342
2025-02-21 02:00:00,42.3,44.1,576.0,31.4,18.1,96,1018.9,5.9,Ha Noi,21.0278,105.8342
2025-02-21 03:00:00,43.1,45.4,543.0,30.1,18.0,96,1018.8,2.5,Ha Noi,21.0278,105.8342
2025-02-21 04:00:00,43.9,47.3,539.0,29.2,18.1,96,1018.9,3.4,Ha Noi,21.0278,105.8342
2025-02-21 05:00:00,44.1,48.4,599.0,29.3,18.2,95,1018.8,3.6,Ha Noi,21.0278,105.8342
2025-02-21 06:00:00,42.0,45.6,687.0,29.8,18.0,96,1019.1,4.4,Ha Noi,21.0278,105.8342
2025-02-21 07:00:00,33.4,35.5,734.0,26.4,18.1,96,1019.9,4.8,Ha Noi,21.0278,105.8342
2025-02-21 08:00:00,25.3,26.5,699.0,23.4,19.6,91,1020.8,6.4,Ha Noi,21.0278,105.8342
2025-02-21 09:00:00,17.8,18.6,622.0,19.1,20.4,86,1021.6,10.2,Ha Noi,21.0278,105.8342
2025-02-21 10:00:00,13.8,14.4,561.0,15.9,21.1,82,1021.4,12.8,Ha Noi,21.0278,105.8342
2025-02-21 11:00:00,13.8,14.3,541.0,14.4,21.4,79,1021.0,13.4,Ha Noi,21.0278,105.8342
2025-02-21 12:00:00,16.6,17.1,536.0,13.9,21.7,77,1020.3,12.8,Ha Noi,21.0278,105.8342
2025-02-21 13:00:00,19.4,20.1,525.0,14.2,21.9,76,1019.2,11.7,Ha Noi,21.0278,105.8342
2025-02-21 14:00:00,22.9,23.7,484.0,15.3,21.9,76,1018.0,13.0,Ha Noi,21.0278,105.8342
2025-02-21 15:00:00,25.0,25.8,437.0,17.1,21.9,76,1017.3,12.9,Ha Noi,21.0278,105.8342
2025-02-21 16:00:00,25.2,25.9,434.0,19.8,22.1,74,1016.8,15.3,Ha Noi,21.0278,105.8342
2025-02-21 17:00:00,27.5,28.3,518.0,23.9,21.4,78,1017.2,11.8,Ha Noi,21.0278,105.8342
2025-02-21 18:00:00,32.2,33.1,647.0,28.8,20.6,81,1018.0,9.7,Ha Noi,21.0278,105.8342
2025-02-21 19:00:00,31.8,32.4,742.0,30.0,20.2,83,1018.7,9.6,Ha Noi,21.0278,105.8342
2025-02-21 20:00:00,32.0,32.5,772.0,29.7,18.5,89,1019.9,8.2,Ha Noi,21.0278,105.8342
2025-02-21 21:00:00,33.8,34.3,768.0,29.4,18.2,89,1020.9,6.1,Ha Noi,21.0278,105.8342
2025-02-21 22:00:00,36.3,36.9,753.0,29.0,18.0,88,1021.2,5.4,Ha Noi,21.0278,105.8342
2025-02-21 23:00:00,39.0,39.7,727.0,28.8,17.9,89,1020.8,5.2,Ha Noi,21.0278,105.8342
2025-02-22 00:00:00,41.9,43.1,689.0,28.7,17.8,90,1020.7,2.8,Ha Noi,21.0278,105.8342
2025-02-22 01:00:00,42.8,43.9,656.0,28.0,17.8,90,1020.7,2.8,Ha Noi,21.0278,105.8342
2025-02-22 02:00:00,42.1,43.3,632.0,26.1,17.8,94,1019.9,6.7,Ha Noi,21.0278,105.8342
2025-02-22 03:00:00,40.0,41.1,614.0,23.8,17.8,93,1019.2,6.0,Ha Noi,21.0278,105.8342
2025-02-22 04:00:00,37.8,38.6,609.0,22.3,17.9,89,1018.8,8.9,Ha Noi,21.0278,105.8342
2025-02-22 05:00:00,36.8,37.5,631.0,22.7,17.7,88,1019.0,8.7,Ha Noi,21.0278,105.8342
2025-02-22 06:00:00,37.1,37.7,666.0,24.1,17.5,88,1019.7,7.3,Ha Noi,21.0278,105.8342
2025-02-22 07:00:00,45.4,46.0,685.0,25.8,17.5,88,1020.5,6.7,Ha Noi,21.0278,105.8342
2025-02-22 08:00:00,46.9,47.4,673.0,24.8,17.8,92,1021.3,6.5,Ha Noi,21.0278,105.8342
2025-02-22 09:00:00,44.7,45.3,644.0,23.4,18.2,90,1022.1,6.8,Ha Noi,21.0278,105.8342
2025-02-22 10:00:00,41.8,42.4,618.0,21.9,19.1,83,1022.5,9.3,Ha Noi,21.0278,105.8342
2025-02-22 11:00:00,41.2,42.1,598.0,19.9,20.2,78,1021.7,9.4,Ha Noi,21.0278,105.8342
2025-02-22 12:00:00,40.6,41.7,579.0,17.8,21.4,76,1020.6,7.3,Ha Noi,21.0278,105.8342
2025-02-22 13:00:00,39.0,39.9,567.0,17.0,21.8,76,1019.7,5.6,Ha Noi,21.0278,105.8342
2025-02-22 14:00:00,41.7,42.8,551.0,17.1,21.6,78,1018.2,7.4,Ha Noi,21.0278,105.8342
2025-02-22 15:00:00,41.3,42.5,543.0,18.4,21.3,79,1017.6,8.7,Ha Noi,21.0278,105.8342
2025-02-22 16:00:00,44.7,45.9,577.0,23.3,21.4,80,1017.5,8.2,Ha Noi,21.0278,105.8342
2025-02-22 17:00:00,49.9,51.1,707.0,35.4,21.1,81,1017.9,7.5,Ha Noi,21.0278,105.8342
2025-02-22 18:00:00,65.4,66.8,880.0,50.9,20.5,84,1018.4,7.8,Ha Noi,21.0278,105.8342
2025-02-22 19:00:00,61.5,62.4,976.0,48.8,20.2,85,1019.2,9.0,Ha Noi,21.0278,105.8342
2025-02-22 20:00:00,59.1,60.1,913.0,45.0,19.5,88,1020.5,8.7,Ha Noi,21.0278,105.8342
2025-02-22 21:00:00,55.6,56.5,773.0,39.7,19.4,88,1021.3,7.6,Ha Noi,21.0278,105.8342
2025-02-22 22:00:00,54.7,55.4,677.0,35.5,19.2,88,1022.1,7.3,Ha Noi,21.0278,105.8342
2025-02-22 23:00:00,56.8,57.5,690.0,34.2,19.0,89,1022.0,6.0,Ha Noi,21.0278,105.8342
2025-02-23 00:00:00,59.4,60.1,747.0,34.0,18.8,91,1022.1,2.9,Ha Noi,21.0278,105.8342
2025-02-23 01:00:00,61.7,62.6,780.0,32.4,18.8,92,1022.1,2.1,Ha Noi,21.0278,105.8342
2025-02-23 02:00:00,58.4,59.1,748.0,27.7,18.5,92,1021.6,5.1,Ha Noi,21.0278,105.8342
2025-02-23 03:00:00,47.6,48.1,692.0,21.5,18.0,96,1021.4,9.6,Ha Noi,21.0278,105.8342
2025-02-23 04:00:00,33.2,33.4,667.0,16.9,17.2,95,1021.6,12.7,Ha Noi,21.0278,105.8342
2025-02-23 05:00:00,21.9,22.0,707.0,15.2,16.6,93,1022.2,13.9,Ha Noi,21.0278,105.8342
2025-02-23 06:00:00,15.9,16.0,778.0,15.0,16.1,91,1023.3,14.1,Ha Noi,21.0278,105.8342
2025-02-23 07:00:00,13.3,13.4,837.0,14.5,15.8,88,1024.5,13.2,Ha Noi,21.0278,105.8342
2025-02-23 08:00:00,11.9,12.0,869.0,13.5,16.1,89,1025.3,16.5,Ha Noi,21.0278,105.8342
2025-02-23 09:00:00,10.9,10.9,888.0,12.1,16.1,83,1026.5,17.1,Ha Noi,21.0278,105.8342
2025-02-23 10:00:00,9.3,9.4,897.0,10.8,16.2,77,1027.1,16.3,Ha Noi,21.0278,105.8342
2025-02-23 11:00:00,9.2,9.3,890.0,9.7,16.8,74,1026.7,15.1,Ha Noi,21.0278,105.8342
2025-02-23 12:00:00,9.1,9.2,873.0,8.6,17.4,71,1026.0,13.9,Ha Noi,21.0278,105.8342
2025-02-23 13:00:00,9.1,9.2,859.0,8.1,17.7,69,1025.0,12.6,Ha Noi,21.0278,105.8342
2025-02-23 14:00:00,9.3,9.4,830.0,8.2,17.2,70,1023.8,10.9,Ha Noi,21.0278,105.8342
2025-02-23 15:00:00,9.9,10.0,804.0,8.8,17.7,69,1023.2,10.2,Ha Noi,21.0278,105.8342
2025-02-23 16:00:00,10.6,10.7,853.0,9.7,17.9,68,1023.1,10.0,Ha Noi,21.0278,105.8342
2025-02-23 17:00:00,11.8,11.8,1073.0,11.2,17.6,70,1023.4,9.2,Ha Noi,21.0278,105.8342
2025-02-23 18:00:00,12.6,12.6,1369.0,13.1,17.2,73,1023.7,5.8,Ha Noi,21.0278,105.8342
2025-02-23 19:00:00,14.1,14.1,1524.0,14.4,17.2,72,1024.4,6.2,Ha Noi,21.0278,105.8342
2025-02-23 20:00:00,14.0,14.1,1406.0,13.8,15.3,76,1026.1,11.7,Ha Noi,21.0278,105.8342
2025-02-23 21:00:00,13.8,13.9,1148.0,13.0,15.1,75,1027.1,9.7,Ha Noi,21.0278,105.8342
2025-02-23 22:00:00,13.9,13.9,934.0,12.3,15.0,75,1028.0,9.5,Ha Noi,21.0278,105.8342
2025-02-23 23:00:00,12.8,12.9,839.0,11.7,14.8,77,1028.5,9.7,Ha Noi,21.0278,105.8342
2025-02-24 00:00:00,11.8,11.8,787.0,11.2,14.5,78,1028.2,10.2,Ha Noi,21.0278,105.8342
2025-02-24 01:00:00,11.0,11.1,734.0,10.7,14.1,79,1027.9,11.4,Ha Noi,21.0278,105.8342
2025-02-24 02:00:00,11.3,11.4,648.0,10.2,13.8,79,1027.6,12.1,Ha Noi,21.0278,105.8342
2025-02-24 03:00:00,11.6,11.7,560.0,9.8,13.4,80,1026.8,11.2,Ha Noi,21.0278,105.8342
